"id","dams","connectedmiles"
"1101000707",10,1.1294425884843804
"1101000708",1,""
"1101000709",19,1.485550653305836
"1101000801",1,0.8153560161590576
"1101000802",2,0.31972000002861023
"1101000803",6,1.7729383160670598
"1101000804",3,""
"1101000805",6,2.597355045378208
"1101000806",1,0.13862499594688416
"1101000807",19,4.434788433693825
"1101000808",3,9.665890216827393
"1101000809",3,0.7228910028934479
"1101000901",23,7.638568037748337
"1101000902",11,4.650495007634163
"1101000903",4,0.8230653206507365
"1101001001",3,0.7890580296516418
"1101001002",6,1.0777564099989831
"1101001003",23,1.8334799126574868
"1101001004",2,""
"1101001005",7,3.065912506410054
"1101001101",5,1.1704559723536174
"1101001102",2,2.437368392944336
"1101001103",4,0.7909504771232605
"1101001104",5,1.026579976081848
"1101001201",2,5.538724839687347
"1101001202",10,2.7729666211775372
"1101001203",2,2.7800949215888977
"1101001204",3,4.168125092983246
"1101001205",10,6.269957064092159
"1101001304",2,0.7439919710159302
"1101001306",1,0.19215300679206848
"1101001401",1,0.2404260039329529
"1101001403",2,0.1959109976887703
"1101001405",1,0.5369790196418762
"1101001406",4,842.5217157900333
"1101001407",1,1.9135700464248655
"1101001408",4,2.274796575307846
"1101001409",9,4.6620566844940186
"1104000109",1,27.4192008972168
"1104000202",2,31.908839106559753
"1104000204",1,0.41881901025772095
"1104000606",7,9.829791903495789
"1104000801",6,0.6767292990455948
"1104000806",13,1.8754638502231011
"1105000101",29,1.6666908972617238
"1105000102",61,1.1917645475996488
"1105000103",13,3.1424375910137314
"1105000104",25,3.477263405624973
"1105000105",24,1.5144928775330566
"1105000106",7,136.57851441701254
"1105000107",15,8.211660444736482
"1105000201",3,0.8781769797205925
"1105000202",6,0.4025669991970062
"1105000203",2,1.2707799673080444
"1105000204",8,2.924104298864092
"1105000205",2,1.2826199531555176
"1105000206",23,6.562988226115704
"1105000207",13,2.4761165976524353
"1105000208",86,3.0500252223001763
"1105000209",7,4.213995541845049
"1105000210",16,2.3965706012465735
"1105000211",29,1.7187331640406658
"1105000301",55,4.683136272535194
"1105000302",24,1.7024377658963203
"1105000303",1,0.3119930028915405
"1105000304",6,12.238708073273301
"1105000305",16,2.4297000201685086
"1106000103",15,0.5039483432968458
"1106000104",6,3.044440031051636
"1106000105",8,276.87982749938965
"1106000202",3,1.1556704938411713
"1106000203",4,3.4428799152374268
"1106000204",8,0.8667879775166512
"1106000403",6,0.8082329966127872
"1106000404",2,0.19496700167655945
"1106000405",3,2042.240686416626
"1106000406",4,1.8323700428009035
"1106000407",9,1.321174517273903
"1106000408",3,""
"1106000409",7,1.204069972038269
"1106000505",1,""
"1106000506",4,180.01879954338074
"1106000507",12,4.42187225818634
"1106000601",45,4.932652686722577
"1106000602",11,2.8846047265189037
"1106000603",10,2.9238609224557877
"1106000604",81,3.5098020515839257
"1106000605",42,4.020816230819845
"1106000606",5,21.229008942842484
"1106000607",9,7.365520822873805
"1107010303",1,""
"1107010304",4,""
"1107010305",5,454.36956290404004
"1107010501",5,22.57500076293945
"1107010502",15,0.6521777766756713
"1107010503",11,286.0880126953125
"1107010504",3,46.38290023803711
"1107010601",2,1.6251599788665771
"1107010602",13,""
"1107010604",6,0.34293797666517395
"1107010605",47,4.470638324817021
"1107010606",43,2.630629633154188
"1107010607",33,2.847930052450725
"1107010701",14,13.316122621297836
"1107010702",21,2.0273753193517527
"1107010703",14,10.792205817997456
"1107010704",11,1.9399518062127754
"1107020601",1,""
"1107020602",11,2.264674345652262
"1107020603",4,4.2238399386405945
"1107020604",1,""
"1107020701",2,94.61229705810548
"1107020702",22,3.3343056986729303
"1107020703",16,0.8171230107545854
"1107020705",6,2.108583370844523
"1107020706",2,2.7076399326324463
"1107020708",9,116.21009923517704
"1107020709",1,2.683459997177124
"1107020802",11,18.046386939287185
"1107020804",1,""
"1107020805",1,""
"1107020901",2,""
"1107020902",3,6.843920230865479
"1107020903",7,6.901984033573951
"1107020904",15,1.6061380133032799
"1107020905",6,139.12529808776452
"1107020908",13,0.606851984130723
"1109010102",1,1.1366499662399292
"1109010103",2,0.05613119900226593
"1109010105",5,2.7697699069976807
"1109010106",7,2.273146402835846
"1109010107",4,4.122269988059998
"1109010304",1,606.416015625
"1109010501",10,3.206823706626892
"1109010502",2,15.04069995880127
"1109010503",8,16.462591866652172
"1109010504",6,2.9913975223898888
"1109010505",1,1.6910500526428225
"1109010506",5,0.8737607598304749
"1109010507",7,0.5795673330624899
"1109010601",4,0.07195039838552475
"1109010602",2,2.884140014648437
"1109010603",6,8.405240058898926
"1109010604",8,2.859343957901001
"1109010605",10,1.3019163012504578
"1109010606",19,2.673886324811195
"1109010607",7,2.735909938812256
"1109010608",12,0.9594872565940022
"1109020101",12,11.576625943183899
"1109020102",11,2.660454208200628
"1109020103",18,1.6816237996021905
"1109020104",16,1.3324283774082477
"1109020105",18,1.5804679904665266
"1109020106",42,13.20014612385421
"1109020107",7,1.4441925707894068
"1109020201",36,1.216566885257826
"1109020202",21,0.3050430500879884
"1109020203",39,0.40454182534789046
"1109020204",36,5.207428849976639
"1109020205",17,0.22650694035525834
"1109020206",26,1.9655808298538129
"1109020301",32,7.037367397360503
"1109020302",42,1.2377098053693771
"1109020303",19,0.17650043424218892
"1109020304",13,3.0155306236951485
"1109020401",3,0.8977926770846049
"1109020402",13,0.31645625457167625
"1109020403",1,5.065509796142578
"1109020404",36,4.875976398323352
"1109020405",18,14.61168265922202
"1109020406",8,2.0414114892482758
"1109020407",4,105.8390918771426
"1109020408",4,0.6649596591790518
"1110010106",1,""
"1110010107",1,2.5497500896453857
"1110010112",1,17.61590003967285
"1110010201",1,4.805309772491455
"1110010202",2,2077.800048828125
"1110010205",3,7.580280065536499
"1110010302",2,34.829498291015625
"1110010303",1,3.4532999992370605
"1110010304",4,11.02998983860016
"1110010305",4,18.244909167289734
"1110010401",2,2.775969982147217
"1110010402",2,32.214465379714966
"1110010403",6,117.64754962921143
"1110010404",4,7.791414737701416
"1110010405",1,""
"1110020104",2,11.301799774169922
"1110020105",6,15.906546211242675
"1110020106",5,1.7801600694656372
"1110020201",4,""
"1110020202",3,27.626406230032448
"1110020203",1,""
"1110020305",2,632.6088247299194
"1110030102",2,6.521919965744018
"1110030103",1,""
"1110030104",3,2.1506799459457397
"1110030105",4,249.33736109733582
"1110030106",7,0.6183603972196579
"1110030107",4,20.431015491485596
"1110030201",8,7.2245133717854815
"1110030202",8,8.513998079299927
"1110030203",12,0.1325793922005687
"1110030204",59,2.303171645515249
"1110030205",26,3.2124885737895967
"1110030206",18,0.6880521924855808
"1110030207",20,2.084089974562327
"1110030301",20,7.49333264566958
"1110030302",49,3.01201554857904
"1110030303",12,5.716407370160926
"1110030304",19,0.8250576193510953
"1110030305",49,1.9401975029557035
"1110030306",30,1.5318438506854528
"1110030307",87,2.8127811600525794
"1110030308",41,2.632310910063348
"1110030309",22,7.530444331467152
"1110030310",44,2.4171202105418264
"1111010101",45,33.75689941778546
"1111010102",15,1.4288849417029672
"1111010103",22,2.382135044783354
"1111010104",25,3.763694017427042
"1111010105",25,2.1430124178528787
"1111010201",6,1.7799999713897705
"1111010202",9,1.0753895093997319
"1111010203",11,293.1695493751516
"1111010301",1,3.567579984664917
"1111010302",5,3.168623232841492
"1111010303",4,4.118961344162623
"1111010304",6,7.276143980026245
"1111010305",2,29.942601203918457
"1111010306",4,272.22419389088947
"1111010307",5,1.2084800716489554
"1111010308",1,0.19620700180530548
"1111010309",5,0.013029400259256365
"1111010401",38,8.175170394751643
"1111010402",10,3.1043371903813544
"1111010403",2,""
"1111010404",2,2.498669981956482
"1111010405",3,83.15853062768777
"1111010406",15,90.46913116872311
"1111010501",16,7.483291134238243
"1111010502",1,16.273399353027347
"1111010503",4,5.882175445556641
"1111010504",21,8.713567039664163
"1111010505",4,459.6801255494356
"1111010506",11,11.642554240567344
"1111010507",3,0.86401011760366
"1111010508",9,2.388742897245619
"1111010509",4,68.5676833987236
"1111020101",3,0.19724799692630768
"1111020102",4,10.721929378807545
"1111020103",4,0.6397613485654196
"1111020104",2,7.324399948120117
"1111020105",2,12.3308979049325
"1111020107",1,62.19240188598633
"1111020108",3,15.762299537658691
"1111020109",3,544.2086066007614
"1111020201",29,5.975574306079319
"1111020202",2,12.730565845966339
"1111020203",2,5.072293072938919
"1111020204",2,0.6520725265145302
"1111020207",1,0.22740100324153897
"1111020208",1,2.165210008621216
"1111020210",2,263.57984352111816
"1111020211",1,1.736240029335022
"1111020301",21,10.469571931021553
"1111020302",15,11.79555566906929
"1111020303",9,229.68370369407864
"1111020304",6,46.92649478465319
"1111020305",15,78.2656972060601
"1111020401",9,9.54851621389389
"1111020402",3,221.7971032927744
"1111020403",2,5.2843899726867685
"1111020404",6,9.230698145925999
"1111020405",8,6.21717197727412
"1111020501",4,1.7840022444725037
"1111020502",4,27.258714973926544
"1111020503",13,3.018711283802986
"1111020601",1,0.7212550044059753
"1111020602",1,""
"1111020603",1,1136.8299560546875
"1111020604",3,31.905734062194824
"1111020605",6,7.223752175768216
"1111020701",11,1.3418922637190138
"1111020702",17,0.7100321773220512
"1111020703",10,7.188511824607849
"1111020704",8,47.668379872106016
"1111020705",1,34.312801361083984
"1111020706",12,33.33977088497745
"1112010104",1,155.0399932861328
"1112010106",4,17.764009028673172
"1112010201",3,2.211629947026571
"1112010202",1,5.7839698791503915
"1112010203",4,4.992259979248047
"1112010301",4,6.274335026741028
"1112010302",1,""
"1112010303",2,1.9109899997711184
"1112010304",6,6.711715340614319
"1112010306",6,6.027691543102264
"1112010402",3,44.68439865112305
"1112010403",5,3.652931976318359
"1112010404",3,2.3700766563415527
"1112010405",3,29.307219386100765
"1112010406",1,0.0603192001581192
"1112010501",9,2.994619925816854
"1112010502",20,3.463644686155021
"1112010503",8,16.606645039149694
"1112010504",1,""
"1112010505",1,""
"1112020101",1,""
"1112020102",3,106.16863381862642
"1112020201",2,5.343760013580322
"1112020202",1,10.155799865722656
"1112020203",12,1.4658408633300237
"1112020204",38,2.7832020246132743
"1112030101",4,5.6818898518880205
"1112030102",19,9.766667999327183
"1112030103",4,4.040720045566558
"1112030201",3,3.0359666347503658
"1112030202",6,0.6330704987049103
"1112030203",21,2.2715044551970145
"1112030204",19,128.31047160579607
"1112030301",48,4.067429265753493
"1112030302",6,15.230368291338287
"1112030303",8,28.379828333854675
"1112030304",15,0.7891013273933473
"1112030305",2,""
"1112030401",7,2.0438148260116575
"1112030402",12,1.8035482631996274
"1112030403",4,1.572393911803374
"1113010101",6,4.461559772491455
"1113010102",1,""
"1113010103",2,1.5628900527954102
"1113010104",1,33.558799743652344
"1113010105",1,""
"1113010106",5,1.5119199752807615
"1113010201",5,1.9496666193008423
"1113010202",4,11.878202289342878
"1113010203",9,1.8434324860572815
"1113010301",3,1.824946641921997
"1113010302",2,5.475640177726746
"1113010303",9,4.620188529292743
"1113010304",3,1.5296963058256854
"1113010305",9,2.0433133443196616
"1113010401",1,8.832579612731934
"1113010402",5,4.022860010464986
"1113010404",1,23.96879959106445
"1113010405",1,""
"1113010501",11,3.386028092354536
"1113010502",1,""
"1113020101",6,2.6470201015472408
"1113020102",9,2.5289759635925297
"1113020103",23,1.0809166594408453
"1113020104",10,0.7251695287413895
"1113020105",42,4.865752630374011
"1113020106",28,3.0937731579730383
"1113020107",20,7.534219388450895
"1113020201",2,71.46149001643062
"1113020202",4,160.33153275648752
"1113020203",22,2.1278774052858354
"1113020301",15,33.01122534275055
"1113020302",1,3.8394598960876474
"1113020303",13,4.994032517075539
"1113020304",2,3.512540102005005
"1113020305",22,3.063146688044071
"1113020306",19,1.8585755560133193
"1113020401",3,0.2887419983744621
"1113020402",9,1.6489930152893066
"1113020403",3,7.33275414754947
"1113020501",2,11.145205020904541
"1113020502",2,0.18978700041770932
"1113020601",11,0.26636432607968646
"1113020602",8,23.086874953781564
"1113020603",7,57.90015935897827
"1113020604",6,9.718247808516026
"1113020605",13,1.2353192642331123
"1113020701",2,0.2255239933729172
"1113020702",7,1.6206323703130086
"1113020703",6,21.35631856918335
"1113020704",8,136.17110544443133
"1113020801",27,1.081383337577184
"1113020802",26,1.1920056984974787
"1113020803",37,2.305228100882636
"1113020804",7,0.0012815799564123154
"1113020901",3,0.20702700316905973
"1113020902",19,5.978707985579968
"1113020903",8,2.0636330127716063
"1113020904",12,0.5083323925733566
"1113020905",28,35.76342996006818
"1113021001",5,33.340999603271484
"1113021003",18,2.716090319057306
"1113021004",9,1.6725119464099405
"1113021005",3,0.9640695154666902
"1113030101",40,6.447494085878134
"1113030102",49,4.288926932883139
"1113030103",100,3.4866375029087067
"1113030104",48,3.529445146586984
"1113030105",55,23.81956503126577
"1113030201",92,2.4307275100349215
"1113030202",101,2.8786895095330216
"1113030203",34,3.850601530160177
"1113030204",107,2.2338324627696964
"1113030205",39,8.13903518008883
"1113030206",62,2.3297969111482852
"1113030207",58,3.347282760355982
"1113030208",54,2.694623884734359
"1113030209",62,2.735087195869017
"1113030301",141,1.487023555019216
"1113030302",71,2.1624907944351435
"1113030303",124,2.3645844269847993
"1113030304",76,2.6906346890770285
"1113030305",71,2.228428775613958
"1113030306",34,4.903074157338492
"1113030307",46,3.4622227929066867
"1113030308",51,2.3953552236780524
"1113030401",30,3.7112188976671963
"1113030402",24,421.58161066658795
"1113030403",13,0.3836007828358561
"1114010101",31,1.7611692803246635
"1114010102",14,2.5624571621417997
"1114010103",30,0.35840100795030594
"1114010104",30,2.896441949961277
"1114010105",22,11.721185018618902
"1114010106",11,54.044287333885826
"1114010107",22,5.312588492737097
"1114010108",17,2.143129805723826
"1114010201",12,0.9698241800069809
"1114010202",27,1.084424474957184
"1114010301",26,2.4061217191205784
"1114010302",27,2.748420991896031
"1114010303",10,51.64346526314815
"1114010304",8,12.602131033937136
"1114010305",10,0.5385385064615144
"1114010306",4,""
"1114010401",99,3.7032781198642972
"1114010402",61,2.4190464690327644
"1114010403",7,0.8213160410523415
"1114010501",3,3.1071532169977822
"1114010502",4,259.9422097206116
"1114010503",12,5.148415841162205
"1114010505",1,""
"1114010506",8,5.1564264595508575
"1114010507",8,2.3292358644373183
"1114010508",5,634.0555060716966
"1114010601",7,0.25805849581956863
"1114010602",2,0.4001009911298752
"1114010603",22,2.2616952782606377
"1114010604",12,0.9470172846423728
"1114010605",6,2.709452673792839
"1114010606",4,1.0627633233865101
"1114010701",1,""
"1114010703",3,0.0038835799787193532
"1114010704",11,2.8336007446050644
"1114010801",4,82.83168760935465
"1114010802",1,""
"1114010803",3,240.62168787171444
"1114010901",1,""
"1114010902",3,121.48699951171876
"1114010903",2,""
"1114010904",3,76.7474069794019
"1114010905",2,1.8760784566402435
"1114010906",2,1.3018450140953064
"1114010907",2,59.247249603271484
"1114010909",1,6.08843994140625
"1114010910",4,5.0124979217847185
"1114010911",2,1353.0323458313942
"1114020101",2,1.8575800061225891
"1114020102",15,2.750709906220436
"1114020103",1,""
"1114020104",4,1.2378900051116943
"1114020201",4,1031.4300537109377
"1114020202",2,0.011208494892343879
"1114020301",6,20.19633205421269
"1114020302",4,0.243817999958992
"1114020303",6,1.3150399923324585
"1114020304",1,""
"1114020305",9,259.9992510080338
"1114020401",4,44.19618485371271
"1114020402",7,6.496672682464122
"1114020403",2,""
"1114020501",1,1.379140019416809
"1114020502",3,3.441775937875112
"1114020503",6,129.51283264160156
"1114020601",17,0.32668892720671877
"1114020602",2,2.365230083465576
"1114020603",12,0.350551500916481
"1114020604",1,34.09579849243164
"1114020605",18,1.0226350954987786
"1114020606",1,2.261169910430908
"1114020701",1,50.625
"1114020704",5,37.60509872436523
"1114020705",1,""
"1114020706",1,2.7945001125335693
"1114020707",3,46.2048978805542
"1114020708",1,0.15665200352668762
"1114020709",2,118.58990043401718
"1114020710",3,445.0523107449214
"1114020801",3,5.682940006256104
"1114020802",3,113.56596766908963
"1114020901",3,0.7865339815616608
"1114020902",2,11.039362415671349
"1114020903",1,""
"1114020904",6,31.49425407324452
"1114030101",9,0.44523501396179205
"1114030102",3,367.7430114746094
"1114030103",45,2.0969205923378467
"1114030104",9,2.4574500421682997
"1114030201",11,1.8770564190344885
"1114030202",39,0.9966925038448111
"1114030203",1,""
"1114030205",4,0.0035435899626463647
"1114030206",4,585.3483233898878
"1114030207",10,2.29785743355751
"1114030301",23,17.235650539398197
"1114030302",14,2.04159232750535
"1114030401",4,0.859000027179718
"1114030402",10,34.8674988001585
"1114030403",2,1.5416500568389893
"1114030404",2,1.7243399620056152
"1114030405",9,33.01483343541622
"1114030501",4,15.956577221552534
"1114030502",12,18.38809967041016
"1114030503",39,10.439749806125958
"1114030504",10,1.2280400985386222
"1114030601",1,370.8619995117188
"1114030602",7,1.136019945144653
"1114030603",9,3.1555248722434044
"1114030604",14,185.23891524757659
"1114030701",24,3.318295286502689
"1114030702",33,0.6705953980034048
"1201000101",7,""
"1201000102",2,31.09280014038086
"1201000103",1,0.2287410050630569
"1201000104",7,276.362827539444
"1201000105",11,1.722470353047053
"1201000106",37,1.5263940834999083
"1201000201",44,39.903425163867986
"1201000202",17,20.099415098217182
"1201000203",8,0.36356324702501297
"1201000204",12,5.2660317629575735
"1201000205",15,2.315523957212766
"1201000206",41,8.787850507135902
"1201000207",16,3.8338883221149445
"1201000208",10,11.796983724770447
"1201000209",1,""
"1201000210",10,12.18006463907659
"1201000211",5,0.304733008146286
"1201000301",30,2.5763405615633186
"1201000302",2,1.4832799434661863
"1201000303",32,22.121948889902104
"1201000401",5,4.345891654491425
"1201000402",6,""
"1201000403",8,0.6035240360846122
"1201000405",1,""
"1201000406",3,0.6299930214881897
"1201000407",1,""
"1201000409",2,""
"1201000410",2,0.42232900857925415
"1201000411",1,0.2346740067005157
"1201000501",1,""
"1201000502",1,2.7823200225830083
"1201000503",10,76.49150222539903
"1201000504",1,""
"1201000505",2,""
"1201000506",7,0.9016246994336444
"1201000507",2,""
"1201000508",1,""
"1201000511",2,""
"1202000101",23,2.9518921594135463
"1202000102",25,1.3251092781623204
"1202000103",30,2.276988855201385
"1202000104",20,37.52760066390038
"1202000105",22,4.100516842305661
"1202000106",7,0.8594039916992188
"1202000107",6,2.8965252190828323
"1202000201",3,8.709517280260721
"1202000202",3,0.4545800089836121
"1202000203",7,4.652390718460083
"1202000204",3,""
"1202000205",8,0.3226149976253509
"1202000301",3,1.7812199592590332
"1202000302",4,3.5120800137519836
"1202000303",4,483.920242279768
"1202000401",20,8.461310937586758
"1202000402",5,3.112406804040074
"1202000403",2,66.7477570772171
"1202000404",11,0.6455117288976908
"1202000405",4,1.427685022354126
"1202000407",8,27.754226406415302
"1202000501",15,1.7502679824829102
"1202000502",1,""
"1202000503",16,4.495201997458935
"1202000504",5,4.8355574905872345
"1202000505",1,""
"1202000506",3,9.703149795532227
"1202000507",2,2.7981799840927124
"1202000508",4,0.8385039965311686
"1202000509",1,2185.860107421875
"1202000510",3,10.397700309753418
"1202000601",11,10.380803655833006
"1202000602",28,1.6534384929885466
"1202000603",3,2.2614200512568154
"1202000701",2,""
"1203010101",6,3.2027699947357178
"1203010102",33,2.8140715589890113
"1203010103",11,1.9416940212249756
"1203010104",10,91.52580270171165
"1203010105",51,3.8247835907481007
"1203010106",22,3.438631350560555
"1203010201",5,39.602418541908264
"1203010202",47,4.589959668261664
"1203010203",13,26.76243742307027
"1203010204",20,1.9414484697626904
"1203010205",24,8.213331749507537
"1203010206",13,16.508517216265318
"1203010207",9,76.88780212402344
"1203010301",37,2.1335518511909024
"1203010302",9,2.518529891967773
"1203010303",2,11.523500442504885
"1203010304",11,114.63972008228302
"1203010305",77,2.6640885623867994
"1203010306",19,5.620342884744916
"1203010307",22,3.3358808126714496
"1203010308",14,2.352037563920021
"1203010309",13,18.587379214400425
"1203010310",20,6.998212896860563
"1203010401",122,2.2632938778214156
"1203010402",37,3.532864595736776
"1203010403",23,10.99428495299071
"1203010501",19,1.3183100670576096
"1203010502",16,1.2100581626097362
"1203010503",9,""
"1203010504",42,2.0210446288188297
"1203010505",10,6.790787780284882
"1203010601",47,1.63637865700645
"1203010602",86,2.1287254609510695
"1203010603",54,10.111018126585373
"1203010604",22,3.7301556978906905
"1203010605",36,24.591150745749474
"1203010701",67,1.6693267178009539
"1203010702",33,3.058575305342674
"1203010703",35,41.0031234677881
"1203010801",63,8.419872477767058
"1203010802",33,1.8532481369647114
"1203010803",45,0.9232490114641912
"1203010804",2,504.47818541526794
"1203010901",55,2.2773102004494934
"1203010902",35,2.800159754231572
"1203010903",46,5.699667429924011
"1203010904",38,1.7388497600331903
"1203020101",20,3.06671283338801
"1203020102",71,1.7779517031528733
"1203020103",11,4.512823533266783
"1203020104",18,106.89440245098538
"1203020105",25,3.088732910843996
"1203020106",20,1.0386556414040653
"1203020107",16,6.323174571059644
"1203020201",8,1.7076702490448952
"1203020202",9,2.61190602183342
"1203020203",3,2.89067006111145
"1203020204",22,0.7387567590922117
"1203020205",18,0.6852439182500044
"1203020206",7,1.129799132545789
"1203020207",20,0.4877846287563443
"1203020208",23,1.9590337025535216
"1203020209",4,0.8458570241928101
"1203020210",7,0.639284280128777
"1203020211",5,205.29315914710364
"1203020212",20,7.732176800568898
"1203020301",7,3.144380033016205
"1203020302",2,""
"1203020303",10,88.89294815063477
"1204010101",4,0.5229240109523138
"1204010102",36,26.972780212014914
"1204010103",29,1.0589168455738287
"1204010104",7,0.9032906393210093
"1204010201",16,1.725869007408619
"1204010202",31,9.866383159160614
"1204010301",16,1.4551898042360942
"1204010302",1,89.03009796142578
"1204010303",13,1.2861633878201246
"1204010402",5,""
"1204010403",2,64.11079788208008
"1204010406",1,64.33370208740234
"1204010407",7,77.80697274804115
"1204020103",2,""
"1204020201",1,6.717219829559326
"1204020203",6,4.684256076812744
"1204020204",4,0.4417102585236232
"1204020301",12,1.555067960705076
"1204020401",1,""
"1204020402",2,0.012840599752962591
"1204020404",5,""
"1204020501",4,6.007344841957091
"1204020502",5,3.3380129486322403
"1204020503",16,1.454844309637944
"1204020504",7,2.5791900157928467
"1205000105",1,0.9601160287857056
"1205000109",1,19.44339942932129
"1205000110",1,9.809419631958008
"1205000113",2,1.0130000114440918
"1205000204",1,58.686500549316406
"1205000205",1,47.1974983215332
"1205000301",6,2.1267080307006836
"1205000303",3,2.6283400058746342
"1205000305",3,1.8309259315331776
"1205000403",1,0.3547529876232147
"1205000405",7,84.63213980197906
"1205000406",1,""
"1205000408",6,2.0162033240000405
"1205000409",4,13.11445685227712
"1205000501",4,1.5578900178273518
"1205000502",4,7.607890605926514
"1205000503",2,7.940269947052003
"1205000504",2,20.99534511566162
"1205000603",3,30.784220377604168
"1205000605",1,185.8919982910156
"1205000701",2,1.7440580427646637
"1205000702",2,3.089585065841675
"1205000704",20,7.745296963874032
"1205000705",4,5.331789970397949
"1205000706",2,4.496484875679016
"1205000707",7,0.9641330018639565
"1206010101",6,6.801206747690837
"1206010102",9,3.463142675658067
"1206010103",2,3.397589921951294
"1206010104",9,9.625370264053345
"1206010105",6,50.707429990172386
"1206010106",2,""
"1206010107",8,3.289190584793687
"1206010108",5,2.276732534170151
"1206010109",4,0.596289336681366
"1206010201",4,1.498460054397583
"1206010203",7,21.37048181394736
"1206010205",3,3.745750069618225
"1206010207",17,39.53168407744832
"1206010208",2,120.33844947814941
"1206010209",1,199.98699951171875
"1206010301",3,19.023240248362224
"1206010302",4,0.2724109888076782
"1206010303",1,""
"1206010304",3,164.61968778570494
"1206010401",9,1.7761054188013077
"1206010402",6,43.78060793876648
"1206010403",6,16.83875036239624
"1206010501",12,5.150690741837025
"1206010502",4,18.146389961242676
"1206010503",4,1.659536321957906
"1206010504",7,24.745501305907965
"1206010505",8,10.219981869061789
"1206010506",6,25.47449815273285
"1206020101",5,76.2892085313797
"1206020102",3,1.6115309447050095
"1206020103",3,45.40792306264242
"1206020104",6,1.3778137266635895
"1206020105",2,3.555759906768799
"1206020106",18,7.8610312938690186
"1206020107",5,441.3617488145828
"1206020108",22,4.664539410517766
"1206020109",23,32.2578311029356
"1206020110",5,2.2977813879648843
"1206020111",15,9.96061939895153
"1206020112",19,67.81734691617581
"1206020113",6,2.990665018558502
"1206020201",51,4.503816281755765
"1206020202",2,34.44671559333801
"1206020203",9,1.0179420083761215
"1206020204",10,0.35275582720836
"1206020205",32,0.9059861078858376
"1206020206",12,216.95233142375946
"1206020207",43,4.029664421273816
"1206020208",12,38.12745502591133
"1206020302",2,16.041870594024658
"1206020303",4,184.39564937353134
"1206020401",45,4.274608551279495
"1206020402",6,6.563634991645813
"1206020403",23,3.046578063070774
"1206020404",10,0.43033519573509693
"1207010101",48,2.0087837050942814
"1207010102",2,1.5976099967956543
"1207010103",5,1.004777505993843
"1207010104",6,0.4342010021209717
"1207010105",14,1.5075490176677704
"1207010106",18,1.630299964909103
"1207010107",9,0.87348448112607
"1207010108",14,1.734743356704712
"1207010109",7,2.443599939346313
"1207010201",8,0.46678700546423596
"1207010202",7,3.2933192040771244
"1207010203",22,228.4338218430203
"1207010204",14,0.9528014957904816
"1207010205",7,3.0775939524173737
"1207010301",6,1.0534805357456207
"1207010302",5,2.6519939502080283
"1207010303",26,31.511507619637996
"1207010304",8,13.578629076480865
"1207010305",31,2.339048383384943
"1207010306",6,0.8942843278249105
"1207010307",42,6.44316474879902
"1207010308",10,1.518953487277031
"1207010401",10,1.9729233185450237
"1207010402",17,0.3269149959087372
"1207010403",3,5.781660079956055
"1207010404",11,10.518400356872007
"1207010405",15,11.476198789846551
"1207020101",11,16.275641087974822
"1207020102",41,4.588069663555534
"1207020103",43,2.542354304431893
"1207020104",26,54.97086815834045
"1207020105",12,8.540484976768493
"1207020106",14,3.6381511474874886
"1207020107",8,178.56876047452292
"1207020108",2,""
"1207020109",5,3.7978750094771385
"1207020110",3,4.966821217443794
"1207020111",20,2.8034682435293994
"1207020201",1,""
"1207020202",2,2.1602001190185547
"1207020203",30,0.6137323975563049
"1207020301",20,3.380162160222729
"1207020302",1,""
"1207020303",12,5.740436255931854
"1207020304",2,4.293089866638184
"1207020305",3,933.6950073242188
"1207020401",18,2.7452831529080868
"1207020402",44,2.6540294540199367
"1207020403",7,0.5871713184751569
"1207020501",4,70.71806128819783
"1207020502",1,""
"1207020504",61,3.3228038498271415
"1207020505",5,104.18624055385591
"1208000201",1,""
"1208000202",5,1.7128243923187256
"1208000203",1,""
"1208000204",4,0.8484752377262339
"1208000205",2,3.1422998905181885
"1208000206",1,""
"1208000207",3,930.322021484375
"1208000208",3,60.493720250825085
"1208000209",1,104.15499877929688
"1208000210",4,0.0013266600435599685
"1208000407",1,121.80500030517578
"1208000503",3,0.4203540086746216
"1208000607",1,53.68170166015625
"1208000608",1,53.68170166015625
"1208000701",9,5.459557112306356
"1208000702",3,27.486467361450195
"1208000801",4,3.314535021781921
"1208000803",3,57.34722956021627
"1208000804",13,35.7722845511003
"1209010101",5,35.75998067855835
"1209010102",23,5.437717047830422
"1209010103",12,9.582790458202362
"1209010104",6,3.399537432193756
"1209010202",3,10.875266393025717
"1209010203",1,0.3480600118637085
"1209010205",6,1.7907620191574096
"1209010401",1,140.43800354003906
"1209010405",4,2.6167633831501007
"1209010501",1,1.227300047874451
"1209010502",13,17.2301127076149
"1209010503",1,0.3459089994430542
"1209010504",5,81.05722644925117
"1209010601",21,29.96821128380926
"1209010602",23,3.2850149124860764
"1209010603",38,5.6300640532206145
"1209010604",9,3.849653882639749
"1209010605",31,3.911806846467348
"1209010606",11,2.4929287806153297
"1209010701",19,6.30779458830754
"1209010702",31,12.547816100368356
"1209010703",11,12.056286069797352
"1209010704",30,3.2647392614321276
"1209010705",26,5.079384601634482
"1209010706",17,2.7771919131278993
"1209010801",35,9.63902946235612
"1209010802",18,4.855749504640698
"1209010904",2,359.3562339544296
"1209010907",1,""
"1209010908",15,5.170743091830185
